age,income,region,job_type,owns_car,amount_spent,score,target
53,63856,West,Admin,1,868,0.02250379445894457,0
15,41350,East,Tech,1,1286,0.8991217911961363,0
42,48655,West,Admin,1,703,0.14411890598213417,0
59,80843,North,Sales,0,898,0.3799684552240893,0
48,54202,West,HR,0,980,0.0,0
43,57941,West,Sales,0,1559,0.5417057362568342,0
59,27120,West,Admin,0,629,0.6050479489301528,0
60,42831,North,Tech,1,1802,0.9335889523777862,0
45,20096,West,Tech,1,1050,0.2293364838990725,0
55,61378,West,Sales,1,1646,0.39476832214864155,0
35,45772,West,HR,1,942,0.13347849705749285,0
19,66903,East,Admin,1,1142,0.4285877497031935,0
45,78221,South,Sales,0,359,0.4883750700037522,0
43,56664,South,HR,1,976,0.7275610519944707,1
62,35998,East,Tech,1,810,0.6876094032512473,0
47,56710,East,Tech,0,876,0.221219286799039,0
52,46113,East,HR,0,653,0.13765712329726373,0
18,40981,East,Admin,0,1054,0.8955364703664235,0
41,41540,North,Tech,1,727,0.9828343653655458,0
27,70759,South,HR,0,913,0.5854860792878789,0
42,40142,South,Admin,0,876,0.7404503468816879,0
51,73259,East,Admin,0,1352,0.574243458826485,0
17,42470,East,HR,1,1146,0.3573499257622069,0
36,47346,South,Tech,1,1356,0.46973132891014635,0
60,67843,North,Tech,0,910,0.3140971841536468,0
55,43331,South,HR,0,1275,0.0,0
53,45794,North,Tech,1,832,0.735614203829335,0
42,68095,South,Tech,1,1130,0.4777872551009755,0
24,57766,West,Admin,0,718,0.8311470998435412,0
33,76567,North,Admin,1,750,0.7017736171458202,1
63,40848,North,Tech,1,879,0.26365797140588565,0
22,62436,West,HR,0,851,0.3200505092872556,0
31,51562,South,Admin,0,1061,0.4458156236084908,0
65,55655,West,Tech,1,695,0.24943048795729578,0
34,40620,East,HR,1,924,0.41667662805406536,0
43,48057,West,HR,1,1270,0.6868654774697225,0
48,50885,South,Tech,1,903,0.16632586460578203,0
38,29496,North,HR,0,970,0.2271141820561914,0
53,46110,East,HR,0,655,0.10113549532248017,0
61,38330,West,HR,0,884,0.9188387364079905,0
23,44959,North,HR,1,839,1.0,0
53,51594,East,Sales,1,722,0.6147300985205583,0
46,17015,East,Tech,0,819,0.1507874692429132,0
27,40919,South,Tech,1,1373,0.9617055869939963,0
37,47626,East,HR,0,1446,0.6167325860534436,0
36,80092,East,Tech,1,1089,0.3145598904117501,0
56,63048,West,Sales,0,1522,0.934058275682457,0
49,89481,North,Tech,0,926,0.8022516313640183,0
50,51711,South,HR,1,970,0.3262492765333493,0
42,51883,East,HR,0,800,0.22084205069853885,0
16,43061,West,Admin,0,576,0.2485423231475258,0
62,60632,South,Sales,0,1231,0.5057930472029009,0
19,54928,West,Sales,1,1537,0.547387823775729,0
44,49041,North,Sales,0,1145,0.4061567173556104,0
49,24976,North,Sales,0,1857,0.4241845195486985,0
48,48679,East,Tech,0,1045,0.6093389599905121,0
22,57121,East,HR,1,338,0.4917541630686341,0
43,36440,South,Tech,1,365,0.8690032358951076,0
31,58529,East,Sales,0,879,0.0423863518781499,0
47,69759,East,HR,1,679,0.8736892442988424,1
49,72062,East,Sales,1,1024,0.6657421062545303,1
58,43340,South,HR,0,1278,0.09686991618329137,0
20,61355,North,Tech,0,966,0.18678119490216272,0
32,64078,North,Tech,1,968,0.42571134781479547,0
45,68102,South,Tech,1,1131,0.5294570064740425,0
45,51792,West,HR,0,1101,0.27739914489179085,0
17,45362,East,Sales,1,522,0.2876628886895843,0
25,53812,West,Admin,1,812,0.39631906246262266,0
31,50232,South,Admin,1,945,0.5749397323359109,0
27,55201,North,Tech,0,1165,0.29868417895629706,0
36,56328,South,Admin,1,927,0.40213342518461254,0
42,35321,West,HR,0,864,0.4008121694922391,0
39,58534,East,Sales,0,887,0.030863120418552333,0
28,45647,West,Tech,1,977,0.8857640396439255,0
19,47410,West,HR,0,1635,0.9956939105401411,0
26,49011,East,Tech,0,916,0.8649612963059875,0
41,52539,East,Sales,0,780,0.31353377485302114,0
45,68100,South,Tech,1,1136,0.4546544130826897,0
34,51942,West,Sales,1,1511,0.9504213358351815,0
33,58693,North,Admin,0,1389,1.0,0
36,69341,South,Admin,0,954,0.9900150818637321,0
20,63772,South,Tech,0,980,0.30218184263235875,0
40,39248,West,Tech,1,507,0.4807355100491007,0
56,67822,West,Tech,1,1041,0.448541492723587,0
60,25319,North,Sales,0,1544,0.7139328376664534,0
48,72700,West,HR,1,1146,0.21627080658241785,0
41,52871,East,Sales,1,1115,0.2980983821853497,0
44,63860,West,Admin,1,861,0.06611440661493412,0
43,60172,North,Tech,0,1320,0.026425430733569844,0
38,73892,West,Admin,0,930,0.6173985731099116,0
38,78221,South,Sales,0,362,0.5440367934331872,0
34,36438,South,Tech,1,373,0.8528456832752516,0
57,67543,East,Sales,1,1323,0.1820878925769475,0
48,24969,North,Sales,0,1862,0.4553623257032557,0
56,51101,North,Admin,1,753,0.41607661800813306,0
30,82181,North,Tech,0,1332,0.3129593935446584,0
25,53511,South,Admin,0,1008,0.5114392764523974,0
33,49142,West,HR,0,1292,0.48696495936230855,0
33,59577,South,Sales,0,1472,0.4434279237640989,0
25,82129,North,HR,1,1570,0.41188747006086024,0
50,26655,North,Admin,0,900,0.14498229667735918,0
64,46714,South,Admin,1,686,0.8294892176970338,0
17,33210,East,Sales,1,599,0.9368691660181149,0
47,38693,West,HR,0,926,0.5612962787341509,0
42,56200,North,HR,0,1554,0.8611278300186864,0
41,44553,North,Admin,1,710,0.6979619592047125,0
25,52950,North,Admin,1,1347,0.6664893301662573,0
36,40595,North,HR,0,1168,0.9357061911044848,0
64,42681,North,Admin,0,1180,0.3909215211282461,0
33,34638,North,Admin,0,635,0.1295343082475492,0
44,39112,East,Sales,0,1525,0.9066058548801408,0
56,58145,East,Sales,1,749,0.2905439963243718,0
44,75906,West,Tech,0,1361,0.9173751562387406,0
22,65358,West,Sales,1,1128,1.0,1
60,29837,South,Sales,1,1186,0.3201040110074652,0
27,36169,North,HR,1,804,0.008803650125304735,0
65,24617,South,HR,1,1092,0.7169291447122041,0
63,77812,South,Admin,0,308,0.208429874199214,0
60,55660,West,Tech,1,693,0.2164829052971581,0
16,29426,West,Tech,1,1581,0.7141953942704022,0
31,34640,North,Admin,0,635,0.09735123475085435,0
46,26241,West,HR,1,1263,0.5452116006112795,0
52,46860,East,Tech,1,606,0.06615722169802254,0
57,18775,East,HR,0,1033,0.8236587058255814,0
30,46959,East,Admin,0,767,0.0,0
53,38665,East,Admin,0,933,0.7894239190899398,0
34,43312,South,Admin,0,761,0.4648046937194411,0
26,56357,North,Admin,1,988,0.058853735467224055,0
28,64078,North,Tech,1,966,0.30407813617602997,0
56,47194,South,HR,0,1365,0.1506207061402469,0
45,63425,East,Admin,0,502,0.8949654919201971,0
53,75679,South,Tech,0,1403,0.00785480976493505,0
21,59874,North,Admin,0,1065,0.9554103813262388,0
24,52945,North,Admin,1,1347,0.5856857383069596,0
21,47227,East,Sales,0,1378,0.95277409623189,0
56,66288,North,Sales,0,1380,0.2954463012218811,0
46,53361,West,Sales,1,1063,0.031396581529628,0
23,27154,East,HR,1,1132,0.604591553989773,0
61,46684,South,HR,1,957,0.5674378835073478,0
34,12505,North,HR,0,981,0.5753861184524153,0
39,46286,South,Tech,0,1028,0.16326604847535636,0
33,57844,South,Admin,0,876,0.3020850028099257,0
32,59705,South,Tech,1,1314,0.41741940820790013,0
49,45908,North,Tech,0,847,0.4075522945411041,0
15,22389,West,Sales,1,1361,0.3594658981103489,0
14,61355,North,Tech,0,964,0.05289550093286141,0
49,76283,South,Sales,0,1419,0.7184732109176392,0
42,70702,East,HR,1,1425,0.5525637492392423,0
59,33610,South,HR,1,890,0.033895818552743776,0
38,42334,South,HR,0,910,0.1831651321243368,0
27,61132,North,Tech,1,1378,0.4418789699761934,0
39,65472,West,Admin,0,434,0.18816320412178672,0
50,59607,West,HR,0,1252,0.0,0
59,75257,West,Sales,0,1182,1.0,0
40,38666,East,Admin,0,470,0.5199423071920785,0
53,75256,West,Sales,0,1176,0.9632977539127209,0
26,73914,North,Admin,1,1135,0.32280157843992435,0
44,55199,West,Tech,0,994,0.0,0
43,72355,West,Admin,1,671,0.8092129965846732,1
43,23587,North,Tech,0,1104,0.8941386989247766,0
58,64948,North,HR,1,533,0.4562944294209898,0
26,31641,North,Sales,1,1610,0.24108884122997917,0
17,59879,North,Admin,0,1070,0.921264387419845,0
51,37939,North,HR,1,1211,0.6292723693958807,0
16,75533,North,Admin,0,780,0.6249580050970447,0
22,64722,West,Tech,1,1125,0.8677026444878381,1
25,68837,South,HR,0,868,0.18465700867210016,0
52,55916,West,Admin,0,847,0.5376089388003058,0
24,50448,West,Admin,0,858,0.6026635100934399,0
27,59193,West,HR,0,978,0.4808807732595833,0
63,74582,East,Admin,1,652,0.7082980259168276,1
45,55901,West,Tech,0,1534,0.39348510920309576,0
34,47345,South,Tech,1,1356,0.5440966311935865,0
49,10234,South,Admin,0,1088,0.5958626969676318,0
55,69759,East,HR,1,687,0.8821248754007873,1
38,50432,East,Tech,0,909,0.5188744000943519,0
32,38687,North,HR,0,1335,0.5076442472222098,0
61,48523,West,Tech,0,1025,0.3813772167921529,0
40,44555,North,Admin,1,706,0.6415268766835346,0
29,41257,South,Sales,0,988,0.17408305999536192,0
61,52752,East,Admin,1,1275,0.6124365051103894,0
63,50700,East,Tech,1,1078,0.09034913530445444,0
55,39095,West,HR,0,958,0.10511424003924466,0
33,39859,South,Sales,0,560,0.21814543854872118,0
53,41394,North,Tech,1,394,0.46175184183617046,0
52,65662,North,Tech,1,1125,0.2768928743100504,0
49,55725,North,Admin,1,636,0.507693474973,0
30,46597,North,Sales,1,395,0.8286553580201316,0
55,31854,South,Admin,1,990,0.5414015517814458,0
42,39787,South,Admin,0,1160,0.5822197106958071,0
22,64349,South,HR,1,844,0.7980007757653061,1
66,42834,North,Tech,1,1808,0.9619131263936085,0
25,73150,South,HR,1,956,0.15898998927060437,0
62,53742,South,Admin,1,1146,0.5902878562541045,0
21,68193,South,Admin,0,694,0.051155416719954654,0
63,45426,North,Sales,0,1618,0.8030049442433898,0
68,67837,North,Tech,0,910,0.3323748343996845,0
44,63920,East,Tech,1,717,0.7783320141953919,1
26,50228,South,Admin,1,946,0.469012323771222,0
31,77016,South,Tech,1,854,0.05444823366923256,0
62,25323,North,Sales,0,1540,0.6116855970753818,0
65,57622,North,HR,1,813,0.19940266663102757,0
40,63056,East,Tech,1,540,0.9761988149982547,1
57,49703,North,Tech,1,1204,0.08363795619803553,0
26,59507,North,Admin,0,1157,0.9661861043947285,0
52,50847,South,Tech,0,1449,0.869153024255648,0
21,57400,East,Admin,0,1103,0.47234408589255694,0
65,53650,North,HR,1,1093,0.10351997804141912,0
59,66376,North,Admin,0,938,0.7337161988666556,0
24,59505,North,Admin,0,1153,0.9872133254815185,0
30,74429,West,Admin,1,880,0.9480265216499402,1
28,42352,East,HR,1,469,0.3153599314654433,0
37,30853,South,Admin,0,1571,0.6461111563622086,0
23,30653,East,HR,1,820,0.03716513239538214,0
41,43011,West,Tech,0,697,0.5986341390864379,0
19,33203,East,Sales,1,593,0.8750068270141794,0
62,75447,North,HR,1,1390,0.5096871419592731,1
23,47994,South,Tech,0,1056,0.7549928785648516,0
56,49181,North,HR,0,935,0.18391093077726783,0
39,38388,East,Admin,0,1146,0.1506818479315775,0
19,53539,East,HR,0,764,0.0,0
30,56363,North,Admin,1,987,0.06359431521069225,0
34,59206,East,Tech,1,1052,0.12353225415552112,0
62,55534,North,Tech,1,654,0.40835086260706194,0
44,42688,South,Tech,1,989,0.02695088781852622,0
31,34822,South,Admin,1,1069,0.5356652286877235,0
59,47924,East,Tech,0,1306,0.1761585439741367,0
51,54890,West,Admin,1,876,0.1746330717046526,0
61,36581,South,Tech,1,1166,0.41819533880893983,0
41,39667,West,Admin,1,1210,0.7739219895374108,0
15,18901,South,HR,0,366,0.1698332276488411,0
47,49440,South,Sales,0,1030,0.1566777111201287,0
47,39423,South,HR,1,865,1.0,0
62,31334,South,Sales,1,1114,0.9334750970975628,0
39,25181,North,Sales,0,665,0.07369856550917214,0
27,46799,South,Tech,0,1259,0.7079318720944096,0
19,50391,South,Admin,1,1451,0.4371095505191459,0
21,55741,West,HR,0,760,0.6317652923829383,0
52,62903,East,Tech,1,707,0.19571871439257474,0
43,59122,West,Tech,0,426,0.45340222188840285,0
48,41536,East,HR,0,726,0.703893782213548,0
50,74201,South,Admin,0,696,0.13061602957542515,0
55,51575,West,Admin,1,1142,0.16300787646857384,0
40,71805,South,HR,0,1135,0.5800848042355314,0
48,55724,North,Admin,1,642,0.4798342946970881,0
44,48331,North,Sales,1,1293,0.7618894206367467,0
45,41533,North,Tech,1,732,0.9297435826524311,0
51,48545,South,HR,0,1223,0.5012023956058536,0
23,62444,West,HR,0,851,0.28482789560685773,0
17,21651,East,Admin,0,1402,0.8652388041938229,0
31,50238,South,Admin,1,945,0.6158263823374661,0
62,65703,West,Admin,0,438,0.41706925178166826,0
25,43577,North,HR,1,938,0.2865723601095258,0
39,52666,West,HR,1,1454,0.958718621388409,0
37,65452,North,Admin,1,1501,1.0,1
54,55915,North,HR,1,959,0.8539999551014563,1
31,62576,South,Sales,1,1010,0.18002478387754428,0
18,48513,West,Sales,1,888,0.7875422636808187,0
49,75262,West,Sales,0,1179,0.9364665262227306,0
37,52911,South,Sales,0,876,0.29004560466632284,0
31,31643,North,Sales,1,1614,0.2845387747728195,0
25,40437,North,Admin,1,636,0.3504779957102076,0
36,49474,West,Sales,1,1375,0.9988218497553701,0
46,44731,West,Tech,1,1138,0.3344152853135977,0
51,30318,South,HR,0,648,0.8234412126109727,0
50,52963,West,HR,0,1231,0.24518237351901243,0
44,42756,South,HR,0,945,0.5769802155893313,0
59,60994,East,Tech,0,1335,0.6877101052739172,0
56,65748,West,HR,1,775,0.7888143279172984,1
44,7272,South,Tech,1,736,0.7727287561163994,0
57,60620,West,Admin,0,1148,0.4587245226044497,0
27,74425,West,Admin,1,879,0.8098046732030493,1
21,37414,South,Admin,1,1225,0.7688064951823251,0
60,31224,North,HR,0,866,0.9440123477461382,0
61,67153,South,HR,1,1050,0.27588217014927574,0
48,39088,West,HR,0,967,0.04071170300664452,0
45,64584,East,Admin,1,1091,0.6916134490512765,1
39,58797,West,Sales,1,379,0.7534886660166212,1
64,47919,East,Tech,0,1309,0.16731779678116773,0
44,52005,West,Tech,1,905,0.8044601852916984,0
28,49166,West,Sales,1,1257,0.857716355285151,0
61,56383,West,Sales,0,1209,0.8944514816776015,0
66,48521,West,Tech,0,1020,0.27792581506678987,0
48,52044,East,Admin,1,1000,0.9124382925783726,0
34,34400,South,Sales,0,1122,0.4622908806441189,0
43,53017,North,Sales,1,668,0.09077752583362572,0
27,54289,West,Admin,1,1228,0.43529177244088435,0
25,56358,North,Admin,1,989,0.10802222961519692,0
41,72365,West,Admin,1,675,0.8260480126257488,1
34,49904,West,Tech,1,1012,0.5973997612885805,0
56,86596,North,HR,1,695,1.0,1
21,43573,North,HR,1,940,0.3332159135950227,0
34,37468,West,HR,1,1132,0.4768399310026764,0
65,45425,North,Sales,0,1624,0.6824700100068831,0
60,25081,East,Sales,0,956,0.9227588664687225,0
29,84364,North,Tech,1,640,0.20430799034304742,0
40,57070,South,Admin,0,1006,0.2922641039141432,0
27,47627,East,Tech,0,1083,0.0,0
65,45418,North,Sales,0,1617,0.8011755325217037,0
49,41724,East,Tech,0,1320,0.22358425025683806,0
21,59310,West,Tech,0,1725,0.023288133211307262,0
31,54650,North,Sales,1,1408,0.30053249430067536,0
49,42740,West,HR,1,1378,0.6672686084625006,0
24,53110,East,Tech,1,745,0.5983667327079593,0
24,57614,North,Tech,1,988,0.6574596038855629,1
44,88700,South,Tech,0,1480,0.09186132387689107,0
54,39978,North,Tech,0,1363,0.5159602720681348,0
45,72066,East,Sales,1,1016,0.6566792949205729,1
40,52866,East,Sales,1,1117,0.3048968636153639,0
20,68196,South,Admin,0,699,0.07232364821289787,0
49,46861,East,Tech,1,608,0.15966997379717146,0
46,44316,South,Tech,0,854,0.5076356658055423,0
41,29155,South,Tech,1,1432,0.597699983848452,0
18,28674,West,HR,0,705,0.7995072751796254,0
60,32853,West,Sales,0,1171,0.9757103997916214,0
38,46288,East,Tech,1,1066,0.7582794522235914,0
51,47193,South,HR,0,1361,0.20623274626691818,0
61,43510,South,Sales,1,1138,0.7368912912588105,0
62,53842,North,Tech,1,1024,0.9020857316771598,0
48,64876,East,Admin,0,738,0.020800924386975783,0
29,11130,South,Admin,0,1019,0.6834974714993625,0
56,54825,East,Tech,0,1215,0.3528985363567179,0
26,36162,North,HR,1,814,0.036593191030961064,0
66,75444,North,HR,1,1392,0.5408676147209804,1
49,51597,East,Sales,1,731,0.6447964268856149,0
47,37747,North,Admin,1,441,0.0,0
66,51330,West,HR,0,947,0.6645021074119425,0
26,42598,North,HR,0,1450,0.21129981942240061,0
27,55195,North,Tech,0,1162,0.3130386048538168,0
20,57390,South,Tech,1,740,0.615442562670906,1
61,66552,West,HR,1,1074,0.8715900116775824,1
13,49632,West,Sales,0,679,0.13771431697762504,0
67,66371,North,Admin,0,946,0.7963640446262785,0
27,31630,East,HR,0,1261,0.024152749165543122,0
56,23322,East,Admin,1,1119,0.2617381444444641,0
29,47625,East,Tech,0,1087,0.04845019787854016,0
41,64334,West,Admin,1,1697,0.05574218517598948,0
52,53332,West,Tech,1,541,0.7982352680574362,0
46,49298,East,Tech,1,741,0.20925643500057658,0
67,58547,East,Admin,1,968,0.5233157832282279,0
20,44430,South,HR,0,1142,0.28258364895677135,0
15,49422,North,HR,0,1321,0.8869390136618732,0
41,58655,East,Admin,0,1061,0.17077682905167577,0
43,19374,South,Admin,0,1122,0.7700981811977685,0
38,51182,North,Tech,0,1154,0.514263193061661,0
51,39616,North,Sales,0,1032,0.7772925042211206,0
23,50405,North,HR,1,1129,0.2044506399700493,0
44,39312,South,Tech,1,991,0.339629548040956,0
53,74982,South,HR,0,945,0.68847026612173,0
60,54187,West,Admin,0,1221,0.6281810292712092,0
36,58338,East,Sales,1,1106,0.658612552187609,1
51,56202,South,Admin,1,965,0.4392627194450396,0
42,41713,East,HR,1,1066,0.5339151675653142,0
43,48790,East,Sales,1,1323,0.13622719712627,0
26,68838,South,HR,0,860,0.1714051113409345,0
39,29722,East,Sales,0,817,0.0,0
27,88599,East,Admin,0,1119,0.5872401874927133,0
27,44411,North,Sales,1,1251,0.4976716883659404,0
33,58539,East,Sales,0,878,0.03504656164311898,0
36,37254,North,Tech,0,460,0.8908888526873752,0
53,51834,East,Admin,0,1597,0.9484721798213512,0
42,53043,West,Admin,0,620,0.9163249377087901,0
48,58145,East,Sales,1,747,0.20534672611953697,0
49,41737,West,Tech,0,600,0.33694075807690493,0
38,44094,West,HR,0,912,0.5404056565993581,0
42,56323,South,Admin,1,924,0.3008659744220932,0
43,57945,West,Sales,0,1560,0.5872534646066445,0
57,41399,North,Sales,1,805,0.5920774331734823,0
33,68125,South,Sales,0,1405,0.45157301942537353,0
27,22970,West,HR,1,776,0.3890844957393127,0
52,77696,East,Tech,0,1379,0.5144141394462964,0
30,68538,East,Tech,1,1411,0.41569377317370615,0
22,47229,East,Sales,0,1380,0.920959521411213,0
22,28727,East,HR,0,830,0.437794629927448,0
60,12929,West,Admin,0,978,0.22012439004932127,0
58,42132,West,Sales,1,1227,0.943542007869455,0
28,40432,North,Admin,1,640,0.38748565370993376,0
55,39626,North,Sales,0,1028,0.8295811084346386,0
63,35491,West,HR,1,1684,0.15790197793343846,0
21,65220,East,Admin,1,509,0.825321210613663,1
26,60440,North,Admin,1,1977,0.81465221486756,1
67,58551,East,Admin,1,973,0.43444558819627416,0
62,63043,West,Sales,0,1517,0.9162676283937488,0
56,60985,East,Tech,0,1325,0.846843229344525,0
46,45466,West,Sales,1,1434,0.9114502618018103,0
62,26441,North,Admin,0,973,0.0,0
33,50235,South,Admin,1,954,0.4643548976258116,0
30,61020,North,HR,0,875,0.009728180789769843,0
20,29422,West,Tech,1,1580,0.7908074067784561,0
41,50432,East,Tech,0,904,0.5973332464416753,0
30,55198,North,Tech,0,1163,0.33153242844885783,0
39,34404,South,Sales,0,1122,0.5624796832730518,0
19,44525,South,Sales,0,929,0.9140573461511771,0
61,75914,West,Admin,1,610,0.4490414993234847,0
18,61127,North,Tech,1,1375,0.36336588660842484,0
58,38649,North,Admin,1,1220,0.5719117295597228,0
46,67241,West,HR,1,1271,0.4289918573965881,0
56,63047,West,Sales,0,1525,0.9166939368096184,0
23,35360,South,Admin,0,839,0.3823457052627903,0
45,49430,South,Sales,0,1023,0.11821387316965759,0
28,60825,South,Tech,1,1044,0.20680873392404078,0
36,46626,South,HR,1,609,0.17002761479954923,0
28,59501,North,Admin,0,1159,0.9447856997141992,0
49,40223,North,Tech,1,748,0.4227360041819505,0
27,41431,West,Admin,0,1271,0.3602992481312452,0
47,86834,South,Admin,0,1064,0.44523506473175606,0
40,42152,South,Tech,1,1047,0.10237513563373726,0
24,60508,West,Sales,0,1080,0.8313335178891238,0
61,58824,South,Tech,1,1024,0.8326082386295389,1
58,51826,West,Admin,1,974,0.21367764515279183,0
64,74499,South,Tech,0,1421,0.01828486639269599,0
31,27814,North,Admin,0,1068,0.3188704750629305,0
40,62606,East,HR,0,673,0.007477501167416132,0
26,72555,East,Sales,0,1211,0.6737218573889735,0
28,52255,West,Tech,1,1326,0.44952811414594307,0
56,59812,South,Tech,1,911,0.19481495797964257,0
55,45164,East,Tech,1,1353,0.46041825949844023,0
24,47090,North,Admin,1,1510,0.8740731134557349,0
52,47488,West,Admin,0,612,0.7640874229958978,0
39,34977,South,Tech,0,712,0.14373874594013583,0
16,62307,East,Admin,1,792,0.0899343937001431,0
22,69529,South,Sales,1,708,0.4354129200077787,0
19,21653,East,Admin,0,1403,0.743468973320653,0
53,45379,West,Sales,0,851,0.9791686955755825,0
51,65661,North,Tech,1,1121,0.25174932492877955,0
16,75533,North,Admin,0,785,0.6291193742766115,0
29,58965,West,Admin,1,1205,0.8609591718581409,1
40,30852,South,Admin,0,1562,0.7078948548900454,0
